from_airport,from_city,from_country,from_long,from_lat,to_airport,to_city,to_country,to_long,to_lat,airline,airline_country,distance
Indira Gandhi Intl,Delhi,India,77.171,28.944,Chennai Intl,Madras,India,80.3,13.657,Spicejet,India,1730
Indira Gandhi Intl,Delhi,India,77.171,28.944,Pune,Pune,India,74.532,18.97,Spicejet,India,1140
Indira Gandhi Intl,Delhi,India,77.171,28.944,Udaipur,Udaipur,India,74.493,25.029,Spicejet,India,509
Lokpriya Gopinath Bordoloi International Airport,Guwahati,India,91.976,26.176,Netaji Subhash Chandra Bose Intl,Calcutta,India,88.744,23.091,Spicejet,India,473
Lokpriya Gopinath Bordoloi International Airport,Guwahati,India,91.976,26.176,Agartala,Agartala,India,91.4,24.478,Spicejet,India,197
Goa,Goa,India,74.385,15.634,Ahmedabad,Ahmedabad,India,73.057,23.128,Spicejet,India,844
Goa,Goa,India,74.385,15.634,Indira Gandhi Intl,Delhi,India,77.171,28.944,Spicejet,India,1507
Goa,Goa,India,74.385,15.634,Chennai Intl,Madras,India,80.3,13.657,Spicejet,India,673
Hyderabad,Hyderabad,India,78.779,17.755,Bhopal,Bhopal,India,77.562,23.479,Spicejet,India,648
Hyderabad,Hyderabad,India,78.779,17.755,Chhatrapati Shivaji Intl,Bombay,India,73.446,19.147,Spicejet,India,583
Hyderabad,Hyderabad,India,78.779,17.755,Coimbatore,Coimbatore,India,77.072,11.05,Spicejet,India,767
Hyderabad,Hyderabad,India,78.779,17.755,Indira Gandhi Intl,Delhi,India,77.171,28.944,Spicejet,India,1254
Hyderabad,Hyderabad,India,78.779,17.755,Devi Ahilyabai Holkar,Indore,India,76.335,23.202,Spicejet,India,657
Hyderabad,Hyderabad,India,78.779,17.755,Madurai,Madurai,India,78.155,10.39,Spicejet,India,821
Hyderabad,Hyderabad,India,78.779,17.755,Jaipur,Jaipur,India,76.353,27.373,Spicejet,India,1098
Hyderabad,Hyderabad,India,78.779,17.755,Dr Ambedkar Intl,Nagpur,India,79.078,21.153,Spicejet,India,379
Hyderabad,Hyderabad,India,78.779,17.755,Rajahmundry,Rajahmundry,India,82.363,17.183,Spicejet,India,385
Hyderabad,Hyderabad,India,78.779,17.755,Thiruvananthapuram Intl,Trivandrum,India,77.533,8.803,Spicejet,India,1004
Hyderabad,Hyderabad,India,78.779,17.755,Vishakhapatnam,Vishakhapatnam,India,83.374,18.201,Spicejet,India,488
Devi Ahilyabai Holkar,Indore,India,76.335,23.202,Indira Gandhi Intl,Delhi,India,77.171,28.944,Spicejet,India,643
Agartala,Agartala,India,91.4,24.478,Netaji Subhash Chandra Bose Intl,Calcutta,India,88.744,23.091,Spicejet,India,311
Bagdogra,Baghdogra,India,88.547,27.135,Netaji Subhash Chandra Bose Intl,Calcutta,India,88.744,23.091,Spicejet,India,450
Bagdogra,Baghdogra,India,88.547,27.135,Lokpriya Gopinath Bordoloi International Airport,Guwahati,India,91.976,26.176,Spicejet,India,357
Mangalore,Mangalore,India,75.483,13.602,Chennai Intl,Madras,India,80.3,13.657,Spicejet,India,520
Jammu,Jammu,India,75.395,33.148,Srinagar,Srinagar,India,75.29,34.645,Spicejet,India,166
Madurai,Madurai,India,78.155,10.39,Chennai Intl,Madras,India,80.3,13.657,Spicejet,India,431
Jaipur,Jaipur,India,76.353,27.373,Ahmedabad,Ahmedabad,India,73.057,23.128,Spicejet,India,576
Jaipur,Jaipur,India,76.353,27.373,Indira Gandhi Intl,Delhi,India,77.171,28.944,Spicejet,India,192
Tribhuvan Intl,Kathmandu,Nepal,85.598,28.16,Indira Gandhi Intl,Delhi,India,77.171,28.944,Spicejet,India,827
Chennai Intl,Madras,India,80.3,13.657,Bangalore,Bangalore,India,78.113,13.583,Spicejet,India,236
Chennai Intl,Madras,India,80.3,13.657,Netaji Subhash Chandra Bose Intl,Calcutta,India,88.744,23.091,Spicejet,India,1375
Chennai Intl,Madras,India,80.3,13.657,Bandaranaike Intl Colombo,Colombo,Sri Lanka,80.473,7.301,Spicejet,India,707
Chennai Intl,Madras,India,80.3,13.657,Indira Gandhi Intl,Delhi,India,77.171,28.944,Spicejet,India,1730
Chennai Intl,Madras,India,80.3,13.657,Hyderabad,Hyderabad,India,78.779,17.755,Spicejet,India,483
Chennai Intl,Madras,India,80.3,13.657,Madurai,Madurai,India,78.155,10.39,Spicejet,India,431
Chennai Intl,Madras,India,80.3,13.657,Thiruvananthapuram Intl,Trivandrum,India,77.533,8.803,Spicejet,India,618
Chennai Intl,Madras,India,80.3,13.657,Vishakhapatnam,Vishakhapatnam,India,83.374,18.201,Spicejet,India,602
Dr Ambedkar Intl,Nagpur,India,79.078,21.153,Indira Gandhi Intl,Delhi,India,77.171,28.944,Spicejet,India,887
Pune,Pune,India,74.532,18.97,Ahmedabad,Ahmedabad,India,73.057,23.128,Spicejet,India,487
Pune,Pune,India,74.532,18.97,Indira Gandhi Intl,Delhi,India,77.171,28.944,Spicejet,India,1140
Pune,Pune,India,74.532,18.97,Chennai Intl,Madras,India,80.3,13.657,Spicejet,India,852
Srinagar,Srinagar,India,75.29,34.645,Indira Gandhi Intl,Delhi,India,77.171,28.944,Spicejet,India,658
Tirupati,Tirupeti,India,79.905,14.054,Hyderabad,Hyderabad,India,78.779,17.755,Spicejet,India,428
Thiruvananthapuram Intl,Trivandrum,India,77.533,8.803,Hyderabad,Hyderabad,India,78.779,17.755,Spicejet,India,1004
Trichy,Tiruchirappalli,India,79.182,11.275,Chennai Intl,Madras,India,80.3,13.657,Spicejet,India,291
Vijayawada,Vijayawada,India,81.328,16.884,Hyderabad,Hyderabad,India,78.779,17.755,Spicejet,India,287
Vishakhapatnam,Vishakhapatnam,India,83.374,18.201,Bangalore,Bangalore,India,78.113,13.583,Spicejet,India,761
Vishakhapatnam,Vishakhapatnam,India,83.374,18.201,Chennai Intl,Madras,India,80.3,13.657,Spicejet,India,602
Bristol,Bristol,United Kingdom,-2.532,51.637,Guernsey,Guernsey,Guernsey,-2.337,49.724,Skynet Airlines,Ireland,213
Bristol,Bristol,United Kingdom,-2.532,51.637,Zurich,Zurich,Switzerland,8.915,47.774,Skynet Airlines,Ireland,927
Guernsey,Guernsey,Guernsey,-2.337,49.724,Geneva Cointrin,Geneva,Switzerland,6.181,46.396,Skynet Airlines,Ireland,732
Guernsey,Guernsey,Guernsey,-2.337,49.724,Jersey,Jersey,Jersey,-1.66,49.346,Skynet Airlines,Ireland,64
Guernsey,Guernsey,Guernsey,-2.337,49.724,Southampton,Southampton,United Kingdom,-0.929,51.583,Skynet Airlines,Ireland,229
Geneva Cointrin,Geneva,Switzerland,6.181,46.396,Jersey,Jersey,Jersey,-1.66,49.346,Skynet Airlines,Ireland,670
Isle Of Man,Isle Of Man,Isle of Man,-4.374,54.138,Jersey,Jersey,Jersey,-1.66,49.346,Skynet Airlines,Ireland,564
Jersey,Jersey,Jersey,-1.66,49.346,Geneva Cointrin,Geneva,Switzerland,6.181,46.396,Skynet Airlines,Ireland,670
Jersey,Jersey,Jersey,-1.66,49.346,City,London,United Kingdom,0.092,51.842,Skynet Airlines,Ireland,303
Jersey,Jersey,Jersey,-1.66,49.346,Southampton,Southampton,United Kingdom,-0.929,51.583,Skynet Airlines,Ireland,254
Manchester,Manchester,United Kingdom,-1.792,53.589,Guernsey,Guernsey,Guernsey,-2.337,49.724,Skynet Airlines,Ireland,431
Southampton,Southampton,United Kingdom,-0.929,51.583,Guernsey,Guernsey,Guernsey,-2.337,49.724,Skynet Airlines,Ireland,229
Zurich,Zurich,Switzerland,8.915,47.774,Bristol,Bristol,United Kingdom,-2.532,51.637,Skynet Airlines,Ireland,927
Zurich,Zurich,Switzerland,8.915,47.774,Jersey,Jersey,Jersey,-1.66,49.346,Skynet Airlines,Ireland,796
Syamsudin Noor,Banjarmasin,Indonesia,115.27,-3.071,Juanda,Surabaya,Indonesia,113.311,-6.967,Sriwijaya Air,Indonesia,484
Sepinggan,Balikpapan,Indonesia,117.49,-0.781,Soekarno Hatta Intl,Jakarta,Indonesia,107.093,-5.543,Sriwijaya Air,Indonesia,1269
Hang Nadim,Batam,Indonesia,104.197,1.201,Soekarno Hatta Intl,Jakarta,Indonesia,107.093,-5.543,Sriwijaya Air,Indonesia,815
Soekarno Hatta Intl,Jakarta,Indonesia,107.093,-5.543,Fatmawati Soekarno,Bengkulu,Indonesia,102.565,-3.773,Sriwijaya Air,Indonesia,539
Soekarno Hatta Intl,Jakarta,Indonesia,107.093,-5.543,Hang Nadim,Batam,Indonesia,104.197,1.201,Sriwijaya Air,Indonesia,815
Soekarno Hatta Intl,Jakarta,Indonesia,107.093,-5.543,Bali Ngurah Rai,Denpasar,Indonesia,115.278,-8.581,Sriwijaya Air,Indonesia,964
Soekarno Hatta Intl,Jakarta,Indonesia,107.093,-5.543,Abdul Rachman Saleh,Malang,Indonesia,113.19,-7.878,Sriwijaya Air,Indonesia,721
Soekarno Hatta Intl,Jakarta,Indonesia,107.093,-5.543,Depati Amir,Pangkal Pinang,Indonesia,106.231,-1.604,Sriwijaya Air,Indonesia,448
Soekarno Hatta Intl,Jakarta,Indonesia,107.093,-5.543,Tjilik Riwut,Palangkaraya,Indonesia,114.571,-1.709,Sriwijaya Air,Indonesia,932
Soekarno Hatta Intl,Jakarta,Indonesia,107.093,-5.543,Supadio,Pontianak,Indonesia,109.673,0.415,Sriwijaya Air,Indonesia,721
Soekarno Hatta Intl,Jakarta,Indonesia,107.093,-5.543,Achmad Yani,Semarang,Indonesia,110.623,-6.953,Sriwijaya Air,Indonesia,420
Soekarno Hatta Intl,Jakarta,Indonesia,107.093,-5.543,H As Hanandjoeddin,Tanjung Pandan,Indonesia,108.258,-2.577,Sriwijaya Air,Indonesia,354
Soekarno Hatta Intl,Jakarta,Indonesia,107.093,-5.543,Hasanuddin,Ujung Pandang,Indonesia,119.923,-4.437,Sriwijaya Air,Indonesia,1426
Bali Ngurah Rai,Denpasar,Indonesia,115.278,-8.581,Soekarno Hatta Intl,Jakarta,Indonesia,107.093,-5.543,Sriwijaya Air,Indonesia,964
Polonia,Medan,Indonesia,99.119,3.93,Soekarno Hatta Intl,Jakarta,Indonesia,107.093,-5.543,Sriwijaya Air,Indonesia,1376
Tabing,Padang,Indonesia,100.586,-0.792,Soekarno Hatta Intl,Jakarta,Indonesia,107.093,-5.543,Sriwijaya Air,Indonesia,894
Sultan Syarif Kasim Ii,Pekanbaru,Indonesia,101.74,0.767,Soekarno Hatta Intl,Jakarta,Indonesia,107.093,-5.543,Sriwijaya Air,Indonesia,919
Sultan Mahmud Badaruddin Ii,Palembang,Indonesia,105.166,-2.831,Soekarno Hatta Intl,Jakarta,Indonesia,107.093,-5.543,Sriwijaya Air,Indonesia,369
Adi Sumarmo Wiryokusumo,Solo City,Indonesia,111.261,-7.194,Soekarno Hatta Intl,Jakarta,Indonesia,107.093,-5.543,Sriwijaya Air,Indonesia,495
Juanda,Surabaya,Indonesia,113.311,-6.967,Syamsudin Noor,Banjarmasin,Indonesia,115.27,-3.071,Sriwijaya Air,Indonesia,484
Juanda,Surabaya,Indonesia,113.311,-6.967,Soekarno Hatta Intl,Jakarta,Indonesia,107.093,-5.543,Sriwijaya Air,Indonesia,705
Radin Inten II (Branti) Airport,Bandar Lampung-Sumatra Island,Indonesia,105.298,-4.738,Soekarno Hatta Intl,Jakarta,Indonesia,107.093,-5.543,Sriwijaya Air,Indonesia,218
Hasanuddin,Ujung Pandang,Indonesia,119.923,-4.437,Jalaluddin,Gorontalo,Indonesia,123.416,1.061,Sriwijaya Air,Indonesia,724
Aarhus,Aarhus,Denmark,11.031,56.5,Kastrup,Copenhagen,Denmark,13.093,56.029,Scandinavian Airlines System,Sweden,137
Dyce,Aberdeen,United Kingdom,-1.663,57.336,Kastrup,Copenhagen,Denmark,13.093,56.029,Scandinavian Airlines System,Sweden,911
Bole Intl,Addis Ababa,Ethiopia,39.332,9.629,Fiumicino,Rome,Italy,12.417,42.34,Scandinavian Airlines System,Sweden,4483
Bole Intl,Addis Ababa,Ethiopia,39.332,9.629,Kilimanjaro Intl,Kilimanjaro,Tanzania,37.124,-3.05,Scandinavian Airlines System,Sweden,1430
Vigra,Alesund,Norway,6.183,62.933,Flesland,Bergen,Norway,5.363,60.488,Scandinavian Airlines System,Sweden,275
Vigra,Alesund,Norway,6.183,62.933,Gardermoen,Oslo,Norway,11.167,60.323,Scandinavian Airlines System,Sweden,391
Ängelholm-Helsingborg Airport,Ängelholm,Sweden,13.411,56.493,Arlanda,Stockholm,Sweden,18.531,60.086,Scandinavian Airlines System,Sweden,498
Alta,Alta,Norway,23.619,70.626,Langnes,Tromso,Norway,19.531,70.138,Scandinavian Airlines System,Sweden,161
Schiphol,Amsterdam,Netherlands,5.273,52.514,Kastrup,Copenhagen,Denmark,13.093,56.029,Scandinavian Airlines System,Sweden,640
Arlanda,Stockholm,Sweden,18.531,60.086,Ängelholm-Helsingborg Airport,Ängelholm,Sweden,13.411,56.493,Scandinavian Airlines System,Sweden,498
Arlanda,Stockholm,Sweden,18.531,60.086,Flesland,Bergen,Norway,5.363,60.488,Scandinavian Airlines System,Sweden,725
Arlanda,Stockholm,Sweden,18.531,60.086,Charles De Gaulle,Paris,France,2.916,49.021,Scandinavian Airlines System,Sweden,1581
Arlanda,Stockholm,Sweden,18.531,60.086,Dublin,Dublin,Ireland,-5.784,53.702,Scandinavian Airlines System,Sweden,1625
Arlanda,Stockholm,Sweden,18.531,60.086,Newark Liberty Intl,Newark,United States,-73.615,41.154,Scandinavian Airlines System,Sweden,6248
Arlanda,Stockholm,Sweden,18.531,60.086,Frankfurt Main,Frankfurt,Germany,8.905,50.044,Scandinavian Airlines System,Sweden,1270
Arlanda,Stockholm,Sweden,18.531,60.086,Landvetter,Gothenborg,Sweden,12.466,58.104,Scandinavian Airlines System,Sweden,410
Arlanda,Stockholm,Sweden,18.531,60.086,Hamburg,Hamburg,Germany,10.647,54.05,Scandinavian Airlines System,Sweden,821
Arlanda,Stockholm,Sweden,18.531,60.086,Kalmar,Kalkmar,Sweden,16.479,57.142,Scandinavian Airlines System,Sweden,348
Arlanda,Stockholm,Sweden,18.531,60.086,Pulkovo,St. Petersburg,Russia,30.437,60.333,Scandinavian Airlines System,Sweden,657
Arlanda,Stockholm,Sweden,18.531,60.086,Linate,Milan,Italy,9.461,45.741,Scandinavian Airlines System,Sweden,1703
Arlanda,Stockholm,Sweden,18.531,60.086,Manchester,Manchester,United Kingdom,-1.792,53.589,Scandinavian Airlines System,Sweden,1423
Arlanda,Stockholm,Sweden,18.531,60.086,Franz Josef Strauss,Munich,Germany,12.31,48.589,Scandinavian Airlines System,Sweden,1339
Arlanda,Stockholm,Sweden,18.531,60.086,Chicago Ohare Intl,Chicago,United States,-87.842,42.631,Scandinavian Airlines System,Sweden,6791
Arlanda,Stockholm,Sweden,18.531,60.086,Gardermoen,Oslo,Norway,11.167,60.323,Scandinavian Airlines System,Sweden,407
Arlanda,Stockholm,Sweden,18.531,60.086,Riga Intl,Riga,Latvia,24.618,57.539,Scandinavian Airlines System,Sweden,450
Arlanda,Stockholm,Sweden,18.531,60.086,Sundsvall Harnosand,Sundsvall,Sweden,17.739,62.88,Scandinavian Airlines System,Sweden,313
Arlanda,Stockholm,Sweden,18.531,60.086,Sola,Stavanger,Norway,6.063,59.461,Scandinavian Airlines System,Sweden,700
Arlanda,Stockholm,Sweden,18.531,60.086,Turku,Turku,Finland,22.438,60.856,Scandinavian Airlines System,Sweden,230
Arlanda,Stockholm,Sweden,18.531,60.086,Tampere Pirkkala,Tampere,Finland,24.007,61.69,Scandinavian Airlines System,Sweden,345
Arlanda,Stockholm,Sweden,18.531,60.086,Tegel,Berlin,Germany,13.479,52.932,Scandinavian Airlines System,Sweden,853
Arlanda,Stockholm,Sweden,18.531,60.086,Vaasa,Vaasa,Finland,22.27,63.084,Scandinavian Airlines System,Sweden,387
Arlanda,Stockholm,Sweden,18.531,60.086,Zurich,Zurich,Switzerland,8.915,47.774,Scandinavian Airlines System,Sweden,1503
Barcelona,Barcelona,Spain,2.13,41.495,Frankfurt Main,Frankfurt,Germany,8.905,50.044,Scandinavian Airlines System,Sweden,1085
Flesland,Bergen,Norway,5.363,60.488,Vigra,Alesund,Norway,6.183,62.933,Scandinavian Airlines System,Sweden,275
Flesland,Bergen,Norway,5.363,60.488,Kastrup,Copenhagen,Denmark,13.093,56.029,Scandinavian Airlines System,Sweden,670
Flesland,Bergen,Norway,5.363,60.488,Heathrow,London,United Kingdom,-0.103,51.795,Scandinavian Airlines System,Sweden,1023
Flesland,Bergen,Norway,5.363,60.488,Gardermoen,Oslo,Norway,11.167,60.323,Scandinavian Airlines System,Sweden,319
Flesland,Bergen,Norway,5.363,60.488,Vaernes,Trondheim,Norway,11.54,63.762,Scandinavian Airlines System,Sweden,484
Birmingham,Birmingham,United Kingdom,-1.581,52.756,Landvetter,Gothenborg,Sweden,12.466,58.104,Scandinavian Airlines System,Sweden,1064
Suvarnabhumi Intl,Bangkok,Thailand,101.245,14.135,Kastrup,Copenhagen,Denmark,13.093,56.029,Scandinavian Airlines System,Sweden,8594
Billund,Billund,Denmark,9.252,56.233,Frankfurt Main,Frankfurt,Germany,8.905,50.044,Scandinavian Airlines System,Sweden,688
Bodo,Bodo,Norway,14.608,67.448,Gardermoen,Oslo,Norway,11.167,60.323,Scandinavian Airlines System,Sweden,809
Bodo,Bodo,Norway,14.608,67.448,Vaernes,Trondheim,Norway,11.54,63.762,Scandinavian Airlines System,Sweden,433
Brussels Natl,Brussels,Belgium,4.807,51.502,Arlanda,Stockholm,Sweden,18.531,60.086,Scandinavian Airlines System,Sweden,1278
Brussels Natl,Brussels,Belgium,4.807,51.502,Kastrup,Copenhagen,Denmark,13.093,56.029,Scandinavian Airlines System,Sweden,740
Brussels Natl,Brussels,Belgium,4.807,51.502,Gardermoen,Oslo,Norway,11.167,60.323,Scandinavian Airlines System,Sweden,1056
Cairo Intl,Cairo,Egypt,31.675,30.203,Kastrup,Copenhagen,Denmark,13.093,56.029,Scandinavian Airlines System,Sweden,3220
Charles De Gaulle,Paris,France,2.916,49.021,Kastrup,Copenhagen,Denmark,13.093,56.029,Scandinavian Airlines System,Sweden,1037
Chiang Mai Intl,Chiang Mai,Thailand,99.604,19.278,Suvarnabhumi Intl,Bangkok,Thailand,101.245,14.135,Scandinavian Airlines System,Sweden,597
Kastrup,Copenhagen,Denmark,13.093,56.029,Aarhus,Aarhus,Denmark,11.031,56.5,Scandinavian Airlines System,Sweden,137
Kastrup,Copenhagen,Denmark,13.093,56.029,Vigra,Alesund,Norway,6.183,62.933,Scandinavian Airlines System,Sweden,860
Kastrup,Copenhagen,Denmark,13.093,56.029,Arlanda,Stockholm,Sweden,18.531,60.086,Scandinavian Airlines System,Sweden,552
Kastrup,Copenhagen,Denmark,13.093,56.029,Flesland,Bergen,Norway,5.363,60.488,Scandinavian Airlines System,Sweden,670
Kastrup,Copenhagen,Denmark,13.093,56.029,Suvarnabhumi Intl,Bangkok,Thailand,101.245,14.135,Scandinavian Airlines System,Sweden,8594
Kastrup,Copenhagen,Denmark,13.093,56.029,Neuenland,Bremen,Germany,9.311,53.079,Scandinavian Airlines System,Sweden,408
Kastrup,Copenhagen,Denmark,13.093,56.029,EuroAirport Basel-Mulhouse-Freiburg,Basel-Mulhouse-Freiburg,Switzerland,7.881,47.983,Scandinavian Airlines System,Sweden,962
Kastrup,Copenhagen,Denmark,13.093,56.029,Charles De Gaulle,Paris,France,2.916,49.021,Scandinavian Airlines System,Sweden,1037
Kastrup,Copenhagen,Denmark,13.093,56.029,Dusseldorf,Duesseldorf,Germany,7.277,51.482,Scandinavian Airlines System,Sweden,633
Kastrup,Copenhagen,Denmark,13.093,56.029,Newark Liberty Intl,Newark,United States,-73.615,41.154,Scandinavian Airlines System,Sweden,6144
Kastrup,Copenhagen,Denmark,13.093,56.029,Frankfurt Main,Frankfurt,Germany,8.905,50.044,Scandinavian Airlines System,Sweden,721
Kastrup,Copenhagen,Denmark,13.093,56.029,Glasgow,Glasgow,United Kingdom,-4.056,56.453,Scandinavian Airlines System,Sweden,1057
Kastrup,Copenhagen,Denmark,13.093,56.029,Geneva Cointrin,Geneva,Switzerland,6.181,46.396,Scandinavian Airlines System,Sweden,1172
Kastrup,Copenhagen,Denmark,13.093,56.029,Hamburg,Hamburg,Germany,10.647,54.05,Scandinavian Airlines System,Sweden,269
Kastrup,Copenhagen,Denmark,13.093,56.029,Helsinki Vantaa,Helsinki,Finland,25.605,60.528,Scandinavian Airlines System,Sweden,883
Kastrup,Copenhagen,Denmark,13.093,56.029,Boryspil Intl,Kiev,Ukraine,31.491,50.575,Scandinavian Airlines System,Sweden,1359
Kastrup,Copenhagen,Denmark,13.093,56.029,Pulkovo,St. Petersburg,Russia,30.437,60.333,Scandinavian Airlines System,Sweden,1119
Kastrup,Copenhagen,Denmark,13.093,56.029,Ljubljana,Ljubliana,Slovenia,14.762,46.372,Scandinavian Airlines System,Sweden,1080
Kastrup,Copenhagen,Denmark,13.093,56.029,Saint Exupery,Lyon,France,5.151,46.21,Scandinavian Airlines System,Sweden,1222
Kastrup,Copenhagen,Denmark,13.093,56.029,Manchester,Manchester,United Kingdom,-1.792,53.589,Scandinavian Airlines System,Sweden,989
Kastrup,Copenhagen,Denmark,13.093,56.029,Malpensa,Milano,Italy,9.213,46.051,Scandinavian Airlines System,Sweden,1141
Kastrup,Copenhagen,Denmark,13.093,56.029,Narita Intl,Tokyo,Japan,140.643,36.274,Scandinavian Airlines System,Sweden,8619
Kastrup,Copenhagen,Denmark,13.093,56.029,Gardermoen,Oslo,Norway,11.167,60.323,Scandinavian Airlines System,Sweden,490
Kastrup,Copenhagen,Denmark,13.093,56.029,Capital Intl,Beijing,China,116.974,40.133,Scandinavian Airlines System,Sweden,7161
Kastrup,Copenhagen,Denmark,13.093,56.029,Son Sant Joan,Palma de Mallorca,Spain,3.212,39.922,Scandinavian Airlines System,Sweden,1931
Kastrup,Copenhagen,Denmark,13.093,56.029,Pristina,Pristina,Serbia,21.059,42.954,Scandinavian Airlines System,Sweden,1561
Kastrup,Copenhagen,Denmark,13.093,56.029,Changi Intl,Singapore,Singapore,104.657,1.583,Scandinavian Airlines System,Sweden,9958
Kastrup,Copenhagen,Denmark,13.093,56.029,Sola,Stavanger,Norway,6.063,59.461,Scandinavian Airlines System,Sweden,564
Kastrup,Copenhagen,Denmark,13.093,56.029,Turku,Turku,Finland,22.438,60.856,Scandinavian Airlines System,Sweden,762
Kastrup,Copenhagen,Denmark,13.093,56.029,Tampere Pirkkala,Tampere,Finland,24.007,61.69,Scandinavian Airlines System,Sweden,886
Kastrup,Copenhagen,Denmark,13.093,56.029,Torp,Sandefjord,Norway,10.431,59.311,Scandinavian Airlines System,Sweden,397
Kastrup,Copenhagen,Denmark,13.093,56.029,Vilnius Intl,Vilnius,Lithuania,25.476,55.056,Scandinavian Airlines System,Sweden,785
Kastrup,Copenhagen,Denmark,13.093,56.029,Strachowice,Wroclaw,Poland,17.476,51.171,Scandinavian Airlines System,Sweden,612
Kastrup,Copenhagen,Denmark,13.093,56.029,Zagreb,Zagreb,Croatia,16.114,46.238,Scandinavian Airlines System,Sweden,1108
Shuangliu,Chengdu,China,104.578,30.964,Capital Intl,Beijing,China,116.974,40.133,Scandinavian Airlines System,Sweden,1512
Dublin,Dublin,Ireland,-5.784,53.702,Kastrup,Copenhagen,Denmark,13.093,56.029,Scandinavian Airlines System,Sweden,1231
